"signal" "activity" "subject_id" "average_mean" "average_std_dev"
"fBodyAcc-Y" "WALKING_UPSTAIRS" 10 -0.0390688222212766 -0.051628469647234
"fBodyAcc-Y" "WALKING_UPSTAIRS" 11 -0.254645206944444 -0.0885048145574074
"fBodyAcc-Y" "WALKING_UPSTAIRS" 12 -0.168341519859615 -0.130175559028846
"fBodyAcc-Y" "WALKING_UPSTAIRS" 13 -0.0636564765818182 0.114656709636364
"fBodyAcc-Y" "WALKING_UPSTAIRS" 14 0.0163939234574074 0.356072772037037
"fBodyAcc-Y" "WALKING_UPSTAIRS" 15 -0.1019354328 -0.0191328333041667
"fBodyAcc-Y" "WALKING_UPSTAIRS" 16 -0.268063812745098 -0.166324239117647
"fBodyAcc-Y" "WALKING_UPSTAIRS" 17 -0.1175197356 -0.0252781736083333
"fBodyAcc-Y" "WALKING_UPSTAIRS" 18 -0.363450742586207 -0.190550638155172
"fBodyAcc-Y" "WALKING_UPSTAIRS" 19 0.111818164225 0.13255758081125
"fBodyAcc-Y" "WALKING_UPSTAIRS" 20 -0.0293832440223529 0.16454675022549
"fBodyAcc-Y" "WALKING_UPSTAIRS" 21 0.0221598658106383 0.0823434279595745
"fBodyAcc-Y" "WALKING_UPSTAIRS" 22 0.13068653882619 0.230058772192857
"fBodyAcc-Y" "WALKING_UPSTAIRS" 23 -0.0769773944803922 0.0380597405498039
"fBodyAcc-Y" "WALKING_UPSTAIRS" 24 -0.252412541966102 -0.107787679328814
"fBodyAcc-Y" "WALKING_UPSTAIRS" 25 -0.380150805384615 -0.199988428584615
"fBodyAcc-Y" "WALKING_UPSTAIRS" 26 -0.185528313272727 -0.0439473073581818
"fBodyAcc-Y" "WALKING_UPSTAIRS" 27 -0.249688517843137 -0.0794059822941176
"fBodyAcc-Y" "WALKING_UPSTAIRS" 28 -0.190589069119608 -0.178554981115686
"fBodyAcc-Y" "WALKING_UPSTAIRS" 29 -0.196011503540816 -0.141258066657755
"fBodyAcc-Y" "WALKING_UPSTAIRS" 30 -0.297813768569231 -0.104299180318462
"fBodyAcc-Z" "LAYING" 1 -0.8826668762 -0.81289155944
"fBodyAcc-Z" "LAYING" 2 -0.984380981875 -0.984792185
"fBodyAcc-Z" "LAYING" 3 -0.968332141612903 -0.96327908016129
"fBodyAcc-Z" "LAYING" 4 -0.967504278888889 -0.962154454259259
"fBodyAcc-Z" "LAYING" 5 -0.977007724615385 -0.965882191153846
"fBodyAcc-Z" "LAYING" 6 -0.938044912280702 -0.924004748421053
"fBodyAcc-Z" "LAYING" 7 -0.958611644615385 -0.953380646346154
"fBodyAcc-Z" "LAYING" 8 -0.944269514074074 -0.931146497518519
"fBodyAcc-Z" "LAYING" 9 -0.9459190006 -0.9419711636
"fBodyAcc-Z" "LAYING" 10 -0.964300845172414 -0.959813667810345
"fBodyAcc-Z" "LAYING" 11 -0.973576812807018 -0.971668077017544
"fBodyAcc-Z" "LAYING" 12 -0.954724801666667 -0.948380833666667
"fBodyAcc-Z" "LAYING" 13 -0.966295582741935 -0.945852135806452
"fBodyAcc-Z" "LAYING" 14 -0.927882307058824 -0.894055710980392
"fBodyAcc-Z" "LAYING" 15 -0.95156594625 -0.923923991944444
"fBodyAcc-Z" "LAYING" 16 -0.974580069142857 -0.962524372714286
"fBodyAcc-Z" "LAYING" 17 -0.965406091549296 -0.950116956478873
"fBodyAcc-Z" "LAYING" 18 -0.988606906307692 -0.987224804307692
"fBodyAcc-Z" "LAYING" 19 -0.985340447349398 -0.984740998192771
"fBodyAcc-Z" "LAYING" 20 -0.976392651323529 -0.971901324705882
"fBodyAcc-Z" "LAYING" 21 -0.961772190555556 -0.940919006555556
"fBodyAcc-Z" "LAYING" 22 -0.954219235555556 -0.941163951388889
"fBodyAcc-Z" "LAYING" 23 -0.977515213888889 -0.972261283055556
"fBodyAcc-Z" "LAYING" 24 -0.976634815694444 -0.973057781805556
"fBodyAcc-Z" "LAYING" 25 -0.816197953561644 -0.694100368012329
"fBodyAcc-Z" "LAYING" 26 -0.984923123552632 -0.984854487894737
"fBodyAcc-Z" "LAYING" 27 -0.987356589864865 -0.986582387972973
"fBodyAcc-Z" "LAYING" 28 -0.961115672375 -0.956770904875
"fBodyAcc-Z" "LAYING" 29 -0.989473926666667 -0.986378776086957
"fBodyAcc-Z" "LAYING" 30 -0.970321991714286 -0.967188198571429
"fBodyAcc-Z" "SITTING" 1 -0.959184889148936 -0.934469558085106
"fBodyAcc-Z" "SITTING" 2 -0.970162172608696 -0.956862864130435
"fBodyAcc-Z" "SITTING" 3 -0.917987925384615 -0.864322464038462
"fBodyAcc-Z" "SITTING" 4 -0.9517837432 -0.9269993168
"fBodyAcc-Z" "SITTING" 5 -0.946064216818182 -0.92184351
"fBodyAcc-Z" "SITTING" 6 -0.935798115272727 -0.925768475636364
"fBodyAcc-Z" "SITTING" 7 -0.904675337916667 -0.844083052916667
"fBodyAcc-Z" "SITTING" 8 -0.959436275869565 -0.933889846521739
"fBodyAcc-Z" "SITTING" 9 -0.8922013438 -0.818001834824
"fBodyAcc-Z" "SITTING" 10 -0.97464465462963 -0.966121042592593
"fBodyAcc-Z" "SITTING" 11 -0.972855110377359 -0.967884390943396
"fBodyAcc-Z" "SITTING" 12 -0.954626628823529 -0.935916958235294
"fBodyAcc-Z" "SITTING" 13 -0.956183063510204 -0.934189007346939
"fBodyAcc-Z" "SITTING" 14 -0.944126078888889 -0.917678155296296
"fBodyAcc-Z" "SITTING" 15 -0.963227004915254 -0.945704713050847
"fBodyAcc-Z" "SITTING" 16 -0.959552230434783 -0.934652146521739
"fBodyAcc-Z" "SITTING" 17 -0.97484160453125 -0.96292107328125
"fBodyAcc-Z" "SITTING" 18 -0.982996441403509 -0.975722121403509
"fBodyAcc-Z" "SITTING" 19 -0.96633509109589 -0.947514931780822
"fBodyAcc-Z" "SITTING" 20 -0.947597457121212 -0.924947175454545
"fBodyAcc-Z" "SITTING" 21 -0.970859342941176 -0.956412505058824
"fBodyAcc-Z" "SITTING" 22 -0.946635312419355 -0.909344305645161
"fBodyAcc-Z" "SITTING" 23 -0.942031166764706 -0.896125263911765
"fBodyAcc-Z" "SITTING" 24 -0.966991781176471 -0.954402697794118
"fBodyAcc-Z" "SITTING" 25 -0.974776131230769 -0.962090614615385
"fBodyAcc-Z" "SITTING" 26 -0.967519149358974 -0.94478134025641
"fBodyAcc-Z" "SITTING" 27 -0.974665817 -0.963220672571429
"fBodyAcc-Z" "SITTING" 28 -0.952226786666667 -0.9330454775
"fBodyAcc-Z" "SITTING" 29 -0.975623030833333 -0.965800974333333
"fBodyAcc-Z" "SITTING" 30 -0.966274090645161 -0.946203823387097
"fBodyAcc-Z" "STANDING" 1 -0.985297098679245 -0.977937259622642
"fBodyAcc-Z" "STANDING" 2 -0.962471195740741 -0.946433583518518
"fBodyAcc-Z" "STANDING" 3 -0.939507735245902 -0.904801254590164
"fBodyAcc-Z" "STANDING" 4 -0.93164342125 -0.887554317678571
"fBodyAcc-Z" "STANDING" 5 -0.915083799107143 -0.858231387857143
"fBodyAcc-Z" "STANDING" 6 -0.942864017017544 -0.922067224210526
"fBodyAcc-Z" "STANDING" 7 -0.938550519811321 -0.912358813773585
"fBodyAcc-Z" "STANDING" 8 -0.950362935555556 -0.919744963888889
"fBodyAcc-Z" "STANDING" 9 -0.941686874222222 -0.913896832222222
"fBodyAcc-Z" "STANDING" 10 -0.955272383863636 -0.938098683181818
"fBodyAcc-Z" "STANDING" 11 -0.987669785531915 -0.985958517446809
"fBodyAcc-Z" "STANDING" 12 -0.947178200163934 -0.914189183770492
"fBodyAcc-Z" "STANDING" 13 -0.97756730122807 -0.964048080877193
"fBodyAcc-Z" "STANDING" 14 -0.9424220265 -0.917781858666667
"fBodyAcc-Z" "STANDING" 15 -0.965473514528302 -0.947905911320755
"fBodyAcc-Z" "STANDING" 16 -0.969999504230769 -0.948540267051282
"fBodyAcc-Z" "STANDING" 17 -0.980231575769231 -0.966999000897436
"fBodyAcc-Z" "STANDING" 18 -0.975772813972603 -0.957216177945206
"fBodyAcc-Z" "STANDING" 19 -0.968543351780822 -0.947753961643836
"fBodyAcc-Z" "STANDING" 20 -0.929985824794521 -0.910995860273973
"fBodyAcc-Z" "STANDING" 21 -0.960274142134831 -0.942458908314607
"fBodyAcc-Z" "STANDING" 22 -0.957101794126984 -0.938409884920635
"fBodyAcc-Z" "STANDING" 23 -0.945170568823529 -0.926110099117647
"fBodyAcc-Z" "STANDING" 24 -0.953817599275362 -0.923802467681159
"fBodyAcc-Z" "STANDING" 25 -0.974051231216216 -0.96212373972973
"fBodyAcc-Z" "STANDING" 26 -0.97321515527027 -0.960027795540541
"fBodyAcc-Z" "STANDING" 27 -0.97414624525 -0.958924794125
"fBodyAcc-Z" "STANDING" 28 -0.934503028481013 -0.897600800886076
"fBodyAcc-Z" "STANDING" 29 -0.984096024769231 -0.978802973692308
"fBodyAcc-Z" "STANDING" 30 -0.938089774915254 -0.907286793050847
"fBodyAcc-Z" "WALKING" 1 -0.331560117789474 -0.279686751494737
"fBodyAcc-Z" "WALKING" 2 -0.453806369830508 -0.455222146440678
"fBodyAcc-Z" "WALKING" 3 -0.412374074482759 -0.422998473965517
"fBodyAcc-Z" "WALKING" 4 -0.631005470833333 -0.594198325666667
"fBodyAcc-Z" "WALKING" 5 -0.490251090714286 -0.483059957321429
"fBodyAcc-Z" "WALKING" 6 -0.498520164385965 -0.550474621754386
"fBodyAcc-Z" "WALKING" 7 0.0385832252345614 0.133316828089298
"fBodyAcc-Z" "WALKING" 8 -0.238634594791667 -0.158437341970833
"fBodyAcc-Z" "WALKING" 9 -0.250806259788462 -0.0337965256573077
"fBodyAcc-Z" "WALKING" 10 -0.41218272245283 -0.435304215660377
"fBodyAcc-Z" "WALKING" 11 -0.616402910169492 -0.523093394915254
"fBodyAcc-Z" "WALKING" 12 -0.4223253002 -0.4521466944
"fBodyAcc-Z" "WALKING" 13 -0.246851507561404 -0.269896395250877
"fBodyAcc-Z" "WALKING" 14 -0.177366434042373 0.0854892136933898
"fBodyAcc-Z" "WALKING" 15 -0.554942138148148 -0.537026414814815
"fBodyAcc-Z" "WALKING" 16 -0.244363048235294 -0.180501317941176
"fBodyAcc-Z" "WALKING" 17 -0.382832802295082 -0.262391594918033
"fBodyAcc-Z" "WALKING" 18 -0.48977105125 -0.439861578035714
"fBodyAcc-Z" "WALKING" 19 -0.104423357596154 -0.233872331063462
"fBodyAcc-Z" "WALKING" 20 -0.272213861705882 -0.26649772672549
"fBodyAcc-Z" "WALKING" 21 -0.300309066730769 -0.164961027194231
"fBodyAcc-Z" "WALKING" 22 -0.25521651373913 -0.253643608304348
"fBodyAcc-Z" "WALKING" 23 0.0814081078542373 0.1161434407
"fBodyAcc-Z" "WALKING" 24 -0.344493013448276 -0.314646918448276
"fBodyAcc-Z" "WALKING" 25 -0.533563220540541 -0.430624587162162
"fBodyAcc-Z" "WALKING" 26 -0.33953964559322 -0.384445322372881
"fBodyAcc-Z" "WALKING" 27 -0.312372595438596 -0.345515217192982
"fBodyAcc-Z" "WALKING" 28 -0.356337638518519 -0.326046195925926
"fBodyAcc-Z" "WALKING" 29 -0.279734839433962 -0.283348100981132
"fBodyAcc-Z" "WALKING" 30 -0.309558882615385 -0.0931447617846154
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 1 -0.225574471693878 -0.297927894693878
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 2 -0.131290772 -0.162032894287234
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 3 -0.404452414285714 -0.389723034061224
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 4 -0.494683451555556 -0.512694303111111
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 5 -0.374740089574468 -0.353397850212766
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 6 -0.277602590916667 -0.4060143105
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 7 -0.139216222106383 -0.100121492529787
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 8 0.159589756534211 0.0214914840105263
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 9 -0.103705822657857 -0.0349494927142857
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 10 -0.157728357742105 -0.268686170263158
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 11 -0.377624755652174 -0.348626581521739
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 12 -0.402121221521739 -0.48739012673913
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 13 -0.151178724793617 -0.233315176510213
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 14 0.280735952206667 0.427563832371111
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 15 -0.259812204547619 -0.357407559285714
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 16 -0.04769426376 -0.0379716239787234
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 17 -0.3180818605 -0.245413541641304
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 18 -0.505824358 -0.418258649818182
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 19 0.110659220744872 -0.0783635041538461
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 20 -0.188098811986667 -0.213916756933333
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 21 -0.0769713066866667 -0.145081705591111
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 22 -0.322795653888889 -0.383242679444444
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 23 0.280518877574074 0.0947940973814815
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 24 -0.173825083587273 -0.291553822381818
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 25 -0.556097089137931 -0.449465441724138
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 26 -0.2796400557 -0.3466485178
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 27 -0.241600361090909 -0.303090701863636
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 28 -0.308161634195652 -0.416940283043478
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 29 -0.266692150208333 -0.262073242045833
"fBodyAcc-Z" "WALKING_DOWNSTAIRS" 30 -0.25806736666129 -0.257393372287097
"fBodyAcc-Z" "WALKING_UPSTAIRS" 1 -0.433349702075472 0.0859565543849057
"fBodyAcc-Z" "WALKING_UPSTAIRS" 2 -0.281001986202083 -0.09454497643125
"fBodyAcc-Z" "WALKING_UPSTAIRS" 3 -0.504494528474576 -0.350797226271186
"fBodyAcc-Z" "WALKING_UPSTAIRS" 4 -0.524655722692308 -0.345109817692308
"fBodyAcc-Z" "WALKING_UPSTAIRS" 5 -0.457470676808511 -0.28925665906383
"fBodyAcc-Z" "WALKING_UPSTAIRS" 6 -0.42724809972549 -0.36587418445098
"fBodyAcc-Z" "WALKING_UPSTAIRS" 7 -0.317461021372549 -0.124912269443137
"fBodyAcc-Z" "WALKING_UPSTAIRS" 8 -0.0729496941121951 0.133766193578049
"fBodyAcc-Z" "WALKING_UPSTAIRS" 9 -0.384710423408163 -0.244081808302041
"fBodyAcc-Z" "WALKING_UPSTAIRS" 10 -0.301206408085106 -0.0342347233914894
"fBodyAcc-Z" "WALKING_UPSTAIRS" 11 -0.551742083518519 -0.113701770190741
"fBodyAcc-Z" "WALKING_UPSTAIRS" 12 -0.560841212692308 -0.418599992115385
"fBodyAcc-Z" "WALKING_UPSTAIRS" 13 -0.404785239945455 -0.184842227972182
"fBodyAcc-Z" "WALKING_UPSTAIRS" 14 0.191693742633333 0.687124163703704
"fBodyAcc-Z" "WALKING_UPSTAIRS" 15 -0.5395910825 -0.349600353270833
"fBodyAcc-Z" "WALKING_UPSTAIRS" 16 -0.335853041176471 -0.094561233145098
"fBodyAcc-Z" "WALKING_UPSTAIRS" 17 -0.3999234945625 -0.2048157105
"fBodyAcc-Z" "WALKING_UPSTAIRS" 18 -0.522728377068965 -0.269571390465517
"fBodyAcc-Z" "WALKING_UPSTAIRS" 19 -0.2196444734075 -0.2399806950525
"fBodyAcc-Z" "WALKING_UPSTAIRS" 20 -0.318431522156863 -0.242438965196078
"fBodyAcc-Z" "WALKING_UPSTAIRS" 21 -0.321712974042553 -0.22716417293617
"fBodyAcc-Z" "WALKING_UPSTAIRS" 22 -0.228019952309524 -0.116753339559524
"fBodyAcc-Z" "WALKING_UPSTAIRS" 23 -0.070577489272549 0.104508755759412
"fBodyAcc-Z" "WALKING_UPSTAIRS" 24 -0.312792211016949 -0.28314344338983
"fBodyAcc-Z" "WALKING_UPSTAIRS" 25 -0.542931828 -0.237296741292308
"fBodyAcc-Z" "WALKING_UPSTAIRS" 26 -0.499502759272727 -0.400902256363636
"fBodyAcc-Z" "WALKING_UPSTAIRS" 27 -0.418886395098039 -0.197338870980392
"fBodyAcc-Z" "WALKING_UPSTAIRS" 28 -0.401732939215686 -0.281685159607843
"fBodyAcc-Z" "WALKING_UPSTAIRS" 29 -0.320487882857143 0.203057836877551
"fBodyAcc-Z" "WALKING_UPSTAIRS" 30 -0.36751984 0.121447414920923
"fBodyAccJerk-X" "LAYING" 1 -0.9570738838 -0.9641607086
"fBodyAccJerk-X" "LAYING" 2 -0.985813630833333 -0.987250255833333
"fBodyAccJerk-X" "LAYING" 3 -0.980513202258064 -0.983122615967742
"fBodyAccJerk-X" "LAYING" 4 -0.978542457407407 -0.980079292592593
"fBodyAccJerk-X" "LAYING" 5 -0.982689657115385 -0.985625270384615
"fBodyAccJerk-X" "LAYING" 6 -0.967072436842105 -0.968619159473684
"fBodyAccJerk-X" "LAYING" 7 -0.980393046923077 -0.983560175384615
"fBodyAccJerk-X" "LAYING" 8 -0.973110596111111 -0.975959911481481
"fBodyAccJerk-X" "LAYING" 9 -0.964304065 -0.9686013042
"fBodyAccJerk-X" "LAYING" 10 -0.979014668793104 -0.978904364137931
"fBodyAccJerk-X" "LAYING" 11 -0.984884874385965 -0.987122678245614
"fBodyAccJerk-X" "LAYING" 12 -0.968742758833333 -0.972820011166667
"fBodyAccJerk-X" "LAYING" 13 -0.985199684354839 -0.98707817516129
"fBodyAccJerk-X" "LAYING" 14 -0.972010709215686 -0.973491388039216
"fBodyAccJerk-X" "LAYING" 15 -0.981329999027778 -0.983949290694444
"fBodyAccJerk-X" "LAYING" 16 -0.988580046285714 -0.989287359142857
"fBodyAccJerk-X" "LAYING" 17 -0.98147206915493 -0.983213244366197
"fBodyAccJerk-X" "LAYING" 18 -0.986404709384615 -0.986641245846154
"fBodyAccJerk-X" "LAYING" 19 -0.983478561807229 -0.985278006987952
"fBodyAccJerk-X" "LAYING" 20 -0.983889985147059 -0.986213883088235
"fBodyAccJerk-X" "LAYING" 21 -0.984188841222222 -0.987061376777778
"fBodyAccJerk-X" "LAYING" 22 -0.969570326944444 -0.974126068055556
"fBodyAccJerk-X" "LAYING" 23 -0.986204659166667 -0.987840852638889
"fBodyAccJerk-X" "LAYING" 24 -0.985998546805556 -0.988140517777778
"fBodyAccJerk-X" "LAYING" 25 -0.972859085753425 -0.976423984657534
"fBodyAccJerk-X" "LAYING" 26 -0.989224043947368 -0.990410106973684
"fBodyAccJerk-X" "LAYING" 27 -0.986679572567568 -0.987477465405405
"fBodyAccJerk-X" "LAYING" 28 -0.980013419 -0.98220590125
"fBodyAccJerk-X" "LAYING" 29 -0.992153982028986 -0.99254347826087
"fBodyAccJerk-X" "LAYING" 30 -0.976887901571429 -0.980350748142857
"fBodyAccJerk-X" "SITTING" 1 -0.986597022553191 -0.987492994468085
"fBodyAccJerk-X" "SITTING" 2 -0.987848793695652 -0.989459107391304
"fBodyAccJerk-X" "SITTING" 3 -0.974950363461538 -0.976283534807692
"fBodyAccJerk-X" "SITTING" 4 -0.9768457126 -0.9787769122
"fBodyAccJerk-X" "SITTING" 5 -0.976024951136364 -0.976530547272727
"fBodyAccJerk-X" "SITTING" 6 -0.971037479818182 -0.971488767454545
"fBodyAccJerk-X" "SITTING" 7 -0.982037243958333 -0.984026344375
"fBodyAccJerk-X" "SITTING" 8 -0.984977270652174 -0.986913610652174
"fBodyAccJerk-X" "SITTING" 9 -0.9655962396 -0.9666604036
"fBodyAccJerk-X" "SITTING" 10 -0.989365013888889 -0.989550917407407
"fBodyAccJerk-X" "SITTING" 11 -0.980831750377358 -0.981607942075472
"fBodyAccJerk-X" "SITTING" 12 -0.977109887058824 -0.977980349019608
"fBodyAccJerk-X" "SITTING" 13 -0.992678212653061 -0.99368217
"fBodyAccJerk-X" "SITTING" 14 -0.981566649444444 -0.981920831111111
"fBodyAccJerk-X" "SITTING" 15 -0.988106102033898 -0.989314359661017
"fBodyAccJerk-X" "SITTING" 16 -0.990964251304348 -0.991567867681159
"fBodyAccJerk-X" "SITTING" 17 -0.99454262109375 -0.9946131621875
"fBodyAccJerk-X" "SITTING" 18 -0.991924709824561 -0.992039060701754
"fBodyAccJerk-X" "SITTING" 19 -0.986775590136986 -0.988576991369863
"fBodyAccJerk-X" "SITTING" 20 -0.982243603030303 -0.983565760757576
"fBodyAccJerk-X" "SITTING" 21 -0.989759187058823 -0.990027822470588
"fBodyAccJerk-X" "SITTING" 22 -0.980944505967742 -0.984299609032258
"fBodyAccJerk-X" "SITTING" 23 -0.984550863529412 -0.986019630441176
"fBodyAccJerk-X" "SITTING" 24 -0.988857403235294 -0.9892888075
"fBodyAccJerk-X" "SITTING" 25 -0.992478846153846 -0.992750109846154
"fBodyAccJerk-X" "SITTING" 26 -0.992025427435897 -0.99329986051282
"fBodyAccJerk-X" "SITTING" 27 -0.990839607428571 -0.991292270714286
"fBodyAccJerk-X" "SITTING" 28 -0.976891804583333 -0.977786782222222
"fBodyAccJerk-X" "SITTING" 29 -0.993445760166667 -0.9942201755
"fBodyAccJerk-X" "SITTING" 30 -0.988775436451613 -0.990017564516129
"fBodyAccJerk-X" "STANDING" 1 -0.994630797358491 -0.995073759245283
"fBodyAccJerk-X" "STANDING" 2 -0.980973241666667 -0.983007923703704
"fBodyAccJerk-X" "STANDING" 3 -0.957666856721311 -0.960570921803279
"fBodyAccJerk-X" "STANDING" 4 -0.972310894285714 -0.975706723571429
"fBodyAccJerk-X" "STANDING" 5 -0.963059235178571 -0.965778920714286
"fBodyAccJerk-X" "STANDING" 6 -0.97348053877193 -0.975235677719298
"fBodyAccJerk-X" "STANDING" 7 -0.976323086226415 -0.978729082830189
"fBodyAccJerk-X" "STANDING" 8 -0.989029238518519 -0.990414086851852
"fBodyAccJerk-X" "STANDING" 9 -0.971313768666667 -0.971278823333333
"fBodyAccJerk-X" "STANDING" 10 -0.963565166136364 -0.968612135909091
"fBodyAccJerk-X" "STANDING" 11 -0.992385450851064 -0.993414564042553
"fBodyAccJerk-X" "STANDING" 12 -0.971971634098361 -0.975581439016393
"fBodyAccJerk-X" "STANDING" 13 -0.988198276666667 -0.988185112807018
"fBodyAccJerk-X" "STANDING" 14 -0.97818164 -0.980396601666667
"fBodyAccJerk-X" "STANDING" 15 -0.985353492641509 -0.986934133584906
"fBodyAccJerk-X" "STANDING" 16 -0.991038638974359 -0.991847149615385
"fBodyAccJerk-X" "STANDING" 17 -0.992129225769231 -0.992775377692308
"fBodyAccJerk-X" "STANDING" 18 -0.989544971232877 -0.990287933424657
"fBodyAccJerk-X" "STANDING" 19 -0.985039596164384 -0.985913722328767
"fBodyAccJerk-X" "STANDING" 20 -0.959710489315069 -0.963098911506849
"fBodyAccJerk-X" "STANDING" 21 -0.976803010674157 -0.979530485393258
"fBodyAccJerk-X" "STANDING" 22 -0.974969214761905 -0.978773000952381
"fBodyAccJerk-X" "STANDING" 23 -0.983283252058823 -0.984531642205882
"fBodyAccJerk-X" "STANDING" 24 -0.98116164057971 -0.981721691014493
"fBodyAccJerk-X" "STANDING" 25 -0.988404654864865 -0.989339890810811
"fBodyAccJerk-X" "STANDING" 26 -0.990586982162162 -0.991275662027027
"fBodyAccJerk-X" "STANDING" 27 -0.987771749375 -0.98860681
"fBodyAccJerk-X" "STANDING" 28 -0.968513715189873 -0.971672796708861
"fBodyAccJerk-X" "STANDING" 29 -0.993736906 -0.994123423538462
"fBodyAccJerk-X" "STANDING" 30 -0.967857589322034 -0.972216728644068
"fBodyAccJerk-X" "WALKING" 1 -0.170546964549579 -0.133586606326316
"fBodyAccJerk-X" "WALKING" 2 -0.304615322881356 -0.31431306340678
"fBodyAccJerk-X" "WALKING" 3 -0.304694442551724 -0.296596633103448
"fBodyAccJerk-X" "WALKING" 4 -0.358883413666667 -0.29732607245
"fBodyAccJerk-X" "WALKING" 5 -0.344954806428571 -0.3213903195
"fBodyAccJerk-X" "WALKING" 6 -0.150942917824561 -0.19269469414386
"fBodyAccJerk-X" "WALKING" 7 -0.383715797719298 -0.365314790947368
"fBodyAccJerk-X" "WALKING" 8 -0.311198711041667 -0.271448185291667
"fBodyAccJerk-X" "WALKING" 9 -0.314265401346154 -0.170228340134423
"fBodyAccJerk-X" "WALKING" 10 -0.107941107467925 -0.0791518267107547
"fBodyAccJerk-X" "WALKING" 11 -0.453265268813559 -0.45394304
"fBodyAccJerk-X" "WALKING" 12 -0.08161979534 -0.03105929456
"fBodyAccJerk-X" "WALKING" 13 -0.290460801694737 -0.219716159766667
"fBodyAccJerk-X" "WALKING" 14 -0.472360616779661 -0.484797709830508
"fBodyAccJerk-X" "WALKING" 15 -0.39082198537037 -0.411500068148148
"fBodyAccJerk-X" "WALKING" 16 -0.44140618254902 -0.402884115098039
"fBodyAccJerk-X" "WALKING" 17 -0.423446094590164 -0.343866129016393
"fBodyAccJerk-X" "WALKING" 18 -0.414797154464286 -0.375992795357143
"fBodyAccJerk-X" "WALKING" 19 0.0336380997853846 0.0908366492173077
"fBodyAccJerk-X" "WALKING" 20 -0.138717234372549 -0.122237205541176
"fBodyAccJerk-X" "WALKING" 21 -0.200442011365385 -0.107412802661538
"fBodyAccJerk-X" "WALKING" 22 -0.0367047077608696 0.0180047785304348
"fBodyAccJerk-X" "WALKING" 23 -0.290410454881356 -0.235172990305085
"fBodyAccJerk-X" "WALKING" 24 -0.509628168793103 -0.507640734482759
"fBodyAccJerk-X" "WALKING" 25 -0.625595376891892 -0.624145724594595
"fBodyAccJerk-X" "WALKING" 26 -0.36422676440678 -0.351065957627119
"fBodyAccJerk-X" "WALKING" 27 -0.345482736842105 -0.346610413333333
"fBodyAccJerk-X" "WALKING" 28 -0.36260198037037 -0.367116416481481
"fBodyAccJerk-X" "WALKING" 29 -0.210469887150943 -0.307336669773585
"fBodyAccJerk-X" "WALKING" 30 -0.389595631107692 -0.415135398
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 1 -0.0276638676122449 -0.0863278966402041
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 2 0.138120681087234 0.0499590624829787
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 3 -0.0906707125102041 -0.165442898685714
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 4 -0.16163290774 -0.208250062317778
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 5 -0.0368012151170213 0.011055933212766
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 6 0.136554991314583 0.0886515099394167
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 7 -0.0305226686191489 -0.00426289144680851
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 8 0.214841402815789 0.172658982065789
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 9 -0.0645354342404762 0.00938224337142857
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 10 0.181419131002632 0.156912678626316
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 11 -0.120463004665217 -0.12834163051087
"fBodyAccJerk-X" "WALKING_DOWNSTAIRS" 12 -0.00701472271717392 -0.072311431676087
